planetID,starID,L_st,R_st,T_eff_st,d,contrast,a,S,S_abs,a_eff,R_eff,has_H2O,age,EEC,has_O2
159,98,1.02844,1.00642685,5799.0386,14.451,2.3318976679265003e-11,5.028306785502619,0.04067573656339833,9.680825302088802,4.958294142846019,1.876591262388685,0.0,0.8241402766300305,0.0,
160,98,1.02844,1.00642685,5799.0386,14.451,1.6816232213011947e-10,3.1164047611546994,0.10589397265114381,25.202765490972226,3.0730128715537863,3.1232833503518203,,0.8292412940967567,0.0,
161,99,0.310715,0.76554066,4929.5672,11.186,8.244809035372738e-10,0.6223853670048483,0.8021276239364779,190.90637449688174,1.1165502252572306,1.3811563765702273,1.0,5.366754775060001,1.0,1.0
163,100,0.675383,0.91419763,5477.3419,12.59,1.661907127538901e-09,2.9179623691383876,0.0793214694885873,18.87850973828378,3.550623510095263,9.193401789337646,,4.322295417340249,0.0,
165,101,0.998169,0.99958078,5775.5645,16.85,2.3188236952539764e-09,1.0206334159269612,0.9582184120608728,228.05598207048772,1.0215690909311783,3.7983661499195835,,9.121795881403145,0.0,
170,106,0.0861526,0.57099528,4141.9343,6.334,6.908304645279013e-10,0.6837074656930064,0.18430102229931639,43.8636433072373,2.3293573956849056,1.3888304878332947,0.0,8.196046952638742,0.0,
174,108,0.254269,0.73125244,4797.2468,12.783,2.130639481698311e-09,1.326597209640647,0.14448250279580924,34.3868356654026,2.6308274943576326,4.732463179336191,,1.4939268355620898,0.0,
175,108,0.254269,0.73125244,4797.2468,12.783,2.7169643062015597e-11,1.9931099013919122,0.06400750837994235,15.233786994426278,3.9526152246910407,0.8029091220774887,0.0,1.6586941576027507,0.0,
176,108,0.254269,0.73125244,4797.2468,12.783,1.0981061611509214e-09,1.4123644623023266,0.12746761274559618,30.33729183345189,2.8009159317356866,3.6171133994670956,,1.7035922035915603,0.0,
178,109,8.68944,1.63917919,7747.0632,13.902,2.1325922090137004e-10,1.2966258539878457,5.168475178341951,1230.0970924453843,0.4398643679436682,1.4633956678333435,0.0,6.948093862398016,0.0,
179,110,0.833802,0.95930606,5636.2404,11.204,1.2246158674259062e-10,0.569768617743899,2.568419049584905,611.2837338012074,0.6239748119396087,0.48729465213462003,,10.827250833588286,0.0,
181,111,1.99778,1.17137916,6345.8607,14.822,5.402295205600725e-10,0.4532652277293501,9.723953071235822,2314.3008309541256,0.3206849457653083,0.8142068250577248,0.0,5.709621573686986,0.0,
182,111,1.99778,1.17137916,6345.8607,14.822,4.69498675638314e-11,5.124348078719417,0.07607998472592459,18.107036364770053,3.6254739723558336,2.713619721621546,,5.932010603264336,0.0,
184,113,0.170533,0.66744182,4544.0988,11.285,2.2109895999000744e-10,2.7709935578087275,0.022209429353430524,5.2858441861164644,6.710135652964279,3.184359156785267,,2.804188657472313,0.0,
